-35.21,-79.65,-1.55,,,,,,,,,,,,,,,,,,,,,
-62.25,10.99,-79.65,-50.77,-5.21,1412.96,,,,,,,,,,,,,,,,,,
-89.08,180.12,96.42,113.68,-13.27,-24.01,-8.54,-10.77,-37.30,,,,,,,,,,,,,,,
320.76,,,,,,,,,,,,,,,,,,,,,,,
-12.27,,,,,,,,,,,,,,,,,,,,,,,
-96.22,-37.75,489.26,-18.60,-56.93,-72.92,152.99,,,,,,,,,,,,,,,,,
320.76,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-82.76,101.73,,,,,,,,,,,,,,,,,,,,,,
313.34,,,,,,,,,,,,,,,,,,,,,,,
-35.21,-79.65,-1.55,,,,,,,,,,,,,,,,,,,,,
-94.51,-49.99,,,,,,,,,,,,,,,,,,,,,,
-96.67,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-97.92,321.50,145.52,-87.79,662.99,-95.68,1613.85,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-81.91,1219.26,,,,,,,,,,,,,,,,,,,,,,
-93.62,47.31,-79.65,219.96,-85.42,1110.37,,,,,,,,,,,,,,,,,,
-91.11,166.03,,,,,,,,,,,,,,,,,,,,,,
313.34,,,,,,,,,,,,,,,,,,,,,,,
-97.96,489.26,-44.90,-65.53,,,,,,,,,,,,,,,,,,,,
-98.17,-13.74,-53.34,1110.37,,,,,,,,,,,,,,,,,,,,
-96.78,1110.37,,,,,,,,,,,,,,,,,,,,,,
-95.14,1614.39,-80.45,34.65,-15.82,1.75,67.37,-73.23,17.70,-34.52,173.54,-21.30,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-97.13,421.36,208.17,,,,,,,,,,,,,,,,,,,,,
44.29,-94.72,210.46,-79.65,121.51,246.40,,,,,,,,,,,,,,,,,,
72.20,,,,,,,,,,,,,,,,,,,,,,,
320.76,,,,,,,,,,,,,,,,,,,,,,,
-68.64,45.92,-33.60,-96.80,646.98,47.31,-79.65,553.08,43.21,-95.01,2454.02,,,,,,,,,,,,,
-73.03,298.58,,,,,,,,,,,,,,,,,,,,,,
-48.66,96.42,-79.65,490.70,-60.50,140.01,-49.57,,,,,,,,,,,,,,,,,
226.98,-79.14,-80.60,47.31,-79.65,269.19,-55.37,43.29,,,,,,,,,,,,,,,,
-93.86,106.60,48.96,,,,,,,,,,,,,,,,,,,,,
7.70,13.03,-13.44,-34.53,-46.95,-61.64,219.96,76.52,,,,,,,,,,,,,,,,
-45.72,352.36,-79.65,-1.55,,,,,,,,,,,,,,,,,,,,
-68.76,-71.27,142.07,137.39,,,,,,,,,,,,,,,,,,,,
-26.66,25.22,-84.83,219.25,,,,,,,,,,,,,,,,,,,,
-95.67,-90.80,106.67,1318.99,-53.35,16625.42,-75.60,-93.96,29.45,375.46,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-97.82,-28.54,11.88,1561.99,-66.90,,,,,,,,,,,,,,,,,,,
-67.92,86.74,-64.84,55.31,26.44,-53.26,,,,,,,,,,,,,,,,,,
-88.10,47.31,-79.65,195.35,-84.20,,,,,,,,,,,,,,,,,,,
-77.64,,,,,,,,,,,,,,,,,,,,,,,
-98.59,9500.46,-81.09,,,,,,,,,,,,,,,,,,,,,
-42.37,-79.97,-5.21,219.25,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-95.83,3200.52,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-43.57,,,,,,,,,,,,,,,,,,,,,,,
-84.92,163.18,,,,,,,,,,,,,,,,,,,,,,
-85.09,-79.65,343.03,-89.47,,,,,,,,,,,,,,,,,,,,
-54.97,,,,,,,,,,,,,,,,,,,,,,,
-26.27,,,,,,,,,,,,,,,,,,,,,,,
-53.99,586.16,,,,,,,,,,,,,,,,,,,,,,
-54.50,59.63,,,,,,,,,,,,,,,,,,,,,,
-35.21,-79.65,-1.55,,,,,,,,,,,,,,,,,,,,,
-74.33,-5.21,,,,,,,,,,,,,,,,,,,,,,
-60.52,66.48,-79.65,-1.55,268.20,-22.10,,,,,,,,,,,,,,,,,,
24.58,267.98,637.63,-57.91,416.86,-45.36,,,,,,,,,,,,,,,,,,
470.18,-91.81,-55.35,339.71,-78.22,404.72,-82.21,194.63,1299.72,-81.10,-52.67,-63.60,503.21,-91.48,156.44,,,,,,,,,
15.54,,,,,,,,,,,,,,,,,,,,,,,
-72.80,-56.14,,,,,,,,,,,,,,,,,,,,,,
-88.19,-40.97,160.68,,,,,,,,,,,,,,,,,,,,,
-79.33,693.42,-79.65,-1.55,-52.60,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-63.38,-74.96,-24.17,219.25,,,,,,,,,,,,,,,,,,,,
-68.59,-76.02,355.01,139.44,,,,,,,,,,,,,,,,,,,,
-90.51,525.69,-65.76,,,,,,,,,,,,,,,,,,,,,
-86.28,-53.98,,,,,,,,,,,,,,,,,,,,,,
-94.16,106.60,197.92,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-90.02,-71.23,-2.30,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-98.18,11.88,163.81,127.50,-55.76,,,,,,,,,,,,,,,,,,,
-95.25,64.16,-76.18,194.63,340.36,260.46,,,,,,,,,,,,,,,,,,
138.69,,,,,,,,,,,,,,,,,,,,,,,
-53.33,154.98,-77.42,96.42,22.10,-71.29,1720.12,,,,,,,,,,,,,,,,,
-58.39,-41.72,58.06,96.42,-73.48,168.54,86.65,-74.78,319.07,-48.71,,,,,,,,,,,,,,
994.13,-92.04,-22.38,-79.65,539.93,10.32,,,,,,,,,,,,,,,,,,
313.34,,,,,,,,,,,,,,,,,,,,,,,
-89.96,549.31,-5.21,,,,,,,,,,,,,,,,,,,,,
-91.34,243.73,-82.83,184.38,,,,,,,,,,,,,,,,,,,,
-95.82,117.96,-78.15,-58.78,-41.91,909.44,-21.40,104.45,-90.05,761.44,-88.52,16.41,156.44,,,,,,,,,,,
-92.73,-20.87,-60.38,39.90,,,,,,,,,,,,,,,,,,,,
320.76,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-62.50,-68.61,-55.22,,,,,,,,,,,,,,,,,,,,,
11.88,269.33,48.96,,,,,,,,,,,,,,,,,,,,,
-42.71,-86.83,489.26,-79.65,589.15,-83.30,,,,,,,,,,,,,,,,,,
-95.62,-4.79,-26.84,,,,,,,,,,,,,,,,,,,,,
-86.15,50.46,-15.82,1278.30,2276.60,,,,,,,,,,,,,,,,,,,
320.76,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-72.41,,,,,,,,,,,,,,,,,,,,,,,
-98.71,-40.97,942.73,,,,,,,,,,,,,,,,,,,,,
-89.96,-79.65,72.29,-72.92,1110.37,,,,,,,,,,,,,,,,,,,
-93.82,489.26,-79.65,-1.55,199.77,,,,,,,,,,,,,,,,,,,
-92.87,32.89,-84.06,194.63,-79.65,-6.70,1350.94,-47.85,,,,,,,,,,,,,,,,
-68.87,467.52,,,,,,,,,,,,,,,,,,,,,,
-93.88,1110.37,,,,,,,,,,,,,,,,,,,,,,
-90.62,304.78,299.35,-91.10,-43.40,-68.52,,,,,,,,,,,,,,,,,,
71.53,,,,,,,,,,,,,,,,,,,,,,,
-62.53,544.09,,,,,,,,,,,,,,,,,,,,,,
-80.99,-76.30,-29.38,336.53,3.56,,,,,,,,,,,,,,,,,,,
-99.19,873.96,-31.06,,,,,,,,,,,,,,,,,,,,,
-44.97,,,,,,,,,,,,,,,,,,,,,,,
292.42,-92.60,909.86,-80.36,10.09,20.15,604.30,-92.66,-65.75,636.14,,,,,,,,,,,,,,
-41.32,55.23,-79.65,219.96,120.64,,,,,,,,,,,,,,,,,,,
72.20,,,,,,,,,,,,,,,,,,,,,,,
-35.21,-79.65,-1.55,,,,,,,,,,,,,,,,,,,,,
-81.72,,,,,,,,,,,,,,,,,,,,,,,
-26.06,-79.65,72.29,403.27,,,,,,,,,,,,,,,,,,,,
-23.68,-79.65,293.80,-83.26,,,,,,,,,,,,,,,,,,,,
-92.53,77.08,73.79,,,,,,,,,,,,,,,,,,,,,
208.16,-96.72,36.80,-57.54,909.86,-60.72,6.09,-80.82,1229.08,166.46,-65.02,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-92.61,-1.55,136.98,142.07,,,,,,,,,,,,,,,,,,,,
-96.20,283.84,-32.12,-9.33,,,,,,,,,,,,,,,,,,,,
-98.20,-53.66,1710.82,114.56,-62.70,33.02,,,,,,,,,,,,,,,,,,
-98.72,860.36,17.68,,,,,,,,,,,,,,,,,,,,,
-96.38,207.08,47.31,154.38,-6.70,121.60,-25.19,-88.09,4132.83,49.85,-99.19,949.28,,,,,,,,,,,,
-98.80,-15.67,,,,,,,,,,,,,,,,,,,,,,
102.10,-18.89,-57.91,-79.65,1056.79,-51.18,,,,,,,,,,,,,,,,,,
56.87,-4.84,-80.04,,,,,,,,,,,,,,,,,,,,,
-98.65,-53.34,1110.37,,,,,,,,,,,,,,,,,,,,,
57.29,-71.79,-17.14,-84.65,2885.51,-38.99,-43.61,45.67,-72.38,,,,,,,,,,,,,,,
-77.39,-29.34,489.26,-79.65,133.24,-57.79,473.68,,,,,,,,,,,,,,,,,
-98.78,1858.18,158.93,-21.98,-98.64,3726.69,-75.45,14.47,366.00,304.93,,,,,,,,,,,,,,
320.76,,,,,,,,,,,,,,,,,,,,,,,
-2.07,,,,,,,,,,,,,,,,,,,,,,,
-91.36,16.67,10.73,-44.05,17.82,-15.82,32.62,119.40,-93.01,121.51,3165.10,,,,,,,,,,,,,
320.76,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-50.38,-34.88,-54.71,-88.09,178.02,27.39,89.59,-55.76,,,,,,,,,,,,,,,,
-12.27,,,,,,,,,,,,,,,,,,,,,,,
360.38,-2.04,-81.59,-79.65,-6.70,902.47,-81.07,39.90,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
20.87,,,,,,,,,,,,,,,,,,,,,,,
138.69,,,,,,,,,,,,,,,,,,,,,,,
-5.88,-69.47,-34.37,16.89,390.76,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
313.34,,,,,,,,,,,,,,,,,,,,,,,
-3.41,-96.48,-49.99,146.63,390.76,,,,,,,,,,,,,,,,,,,
-92.48,749.02,-68.92,-6.70,342.86,,,,,,,,,,,,,,,,,,,
94.74,-39.90,-68.40,,,,,,,,,,,,,,,,,,,,,
127.59,,,,,,,,,,,,,,,,,,,,,,,
-91.56,468.76,,,,,,,,,,,,,,,,,,,,,,
13.87,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
127.52,-87.12,55.23,-38.95,162.53,-28.29,,,,,,,,,,,,,,,,,,
-13.48,-79.12,-41.57,,,,,,,,,,,,,,,,,,,,,
198.03,,,,,,,,,,,,,,,,,,,,,,,
-1.79,-79.65,367.64,-36.89,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-44.52,-83.17,3828.37,-97.02,-48.85,1112.86,13.64,-52.60,-82.38,,,,,,,,,,,,,,,
-53.81,-79.65,-50.77,1047.35,-26.84,,,,,,,,,,,,,,,,,,,
-91.12,9.51,-13.11,45.11,,,,,,,,,,,,,,,,,,,,
-87.94,-74.51,639.43,164.10,-82.81,77.62,-50.43,86.74,141.06,-38.11,193.66,24.42,-77.36,-10.97,109.79,-72.17,-71.23,565.19,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-96.08,-6.70,-49.99,417.90,95.40,,,,,,,,,,,,,,,,,,,
-96.92,-53.34,152.99,,,,,,,,,,,,,,,,,,,,,
101.69,-81.01,378.88,,,,,,,,,,,,,,,,,,,,,
-21.13,-79.65,72.29,227.81,,,,,,,,,,,,,,,,,,,,
-93.19,-30.01,303.46,,,,,,,,,,,,,,,,,,,,,
-75.42,-59.02,-15.82,-79.65,1647.49,-47.20,129.53,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
44.29,-19.83,-63.47,-79.65,293.80,79.27,,,,,,,,,,,,,,,,,,
-97.48,606.23,71.38,,,,,,,,,,,,,,,,,,,,,
-56.18,,,,,,,,,,,,,,,,,,,,,,,
313.34,,,,,,,,,,,,,,,,,,,,,,,
-98.32,343.03,-89.47,146.63,390.76,,,,,,,,,,,,,,,,,,,
47.45,47.31,-64.94,-45.83,,,,,,,,,,,,,,,,,,,,
-92.69,3491.11,,,,,,,,,,,,,,,,,,,,,,
-91.21,-87.56,-49.99,547.37,,,,,,,,,,,,,,,,,,,,
-89.23,2649.86,-97.82,,,,,,,,,,,,,,,,,,,,,
627.06,-73.22,-81.01,84.97,,,,,,,,,,,,,,,,,,,,
-26.08,-48.82,96.42,-79.65,392.25,14.74,,,,,,,,,,,,,,,,,,
-99.10,134.43,43.17,665.04,-73.85,33.02,,,,,,,,,,,,,,,,,,
72.20,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-30.22,-90.08,489.26,-79.65,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-83.67,296.71,-79.97,-5.21,,,,,,,,,,,,,,,,,,,,
539.10,,,,,,,,,,,,,,,,,,,,,,,
-45.05,7.17,-95.00,450.16,,,,,,,,,,,,,,,,,,,,
-72.49,70.30,-88.85,217.80,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
888.29,-94.19,464.78,,,,,,,,,,,,,,,,,,,,,
-76.73,-68.69,-56.46,-84.93,-69.17,-22.10,,,,,,,,,,,,,,,,,,
-95.54,,,,,,,,,,,,,,,,,,,,,,,
-70.08,-89.84,2125.39,,,,,,,,,,,,,,,,,,,,,
-61.64,,,,,,,,,,,,,,,,,,,,,,,
-97.18,-55.12,489.26,-79.65,662.99,-93.88,2134.77,,,,,,,,,,,,,,,,,
-67.82,61.47,-71.16,16.72,17.85,-79.65,1425.98,-84.53,,,,,,,,,,,,,,,,
5.80,679.33,-87.78,187.61,41.53,-48.46,-97.70,-6.70,1007.99,658.38,-92.80,,,,,,,,,,,,,
44.99,-33.31,-13.81,-1.79,-79.65,1278.30,88.88,,,,,,,,,,,,,,,,,
-98.10,15586.88,,,,,,,,,,,,,,,,,,,,,,
-93.11,62.33,89.59,,,,,,,,,,,,,,,,,,,,,
-85.14,,,,,,,,,,,,,,,,,,,,,,,
-86.98,141.61,-92.72,911.85,-70.24,-25.42,467.19,-51.50,,,,,,,,,,,,,,,,
178.63,-81.33,-89.69,523.36,-60.32,47.31,-79.65,539.93,-53.44,,,,,,,,,,,,,,,
72.20,,,,,,,,,,,,,,,,,,,,,,,
-91.90,,,,,,,,,,,,,,,,,,,,,,,
-26.27,,,,,,,,,,,,,,,,,,,,,,,
-64.34,-54.44,96.42,0.17,-81.04,219.25,,,,,,,,,,,,,,,,,,
-79.65,942.79,,,,,,,,,,,,,,,,,,,,,,
122.85,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-99.53,331.32,179.89,-41.96,-94.26,146.63,,,,,,,,,,,,,,,,,,
66.07,-83.83,1.54,-3.28,96.42,-26.16,293.22,,,,,,,,,,,,,,,,,
-91.54,279.17,,,,,,,,,,,,,,,,,,,,,,
123.64,,,,,,,,,,,,,,,,,,,,,,,
44.29,-96.49,86.74,47.31,-79.65,687.60,-24.34,,,,,,,,,,,,,,,,,
25.01,30.95,-84.27,27.39,-52.60,219.25,,,,,,,,,,,,,,,,,,
17.94,-87.22,1169.55,,,,,,,,,,,,,,,,,,,,,
-1.44,142.18,,,,,,,,,,,,,,,,,,,,,,
26.14,-79.65,182.39,,,,,,,,,,,,,,,,,,,,,
-64.33,352.36,-34.89,-70.83,,,,,,,,,,,,,,,,,,,,
-35.21,-79.65,-1.55,,,,,,,,,,,,,,,,,,,,,
-93.41,-74.12,133.24,-79.99,2454.02,,,,,,,,,,,,,,,,,,,
-71.71,-33.20,,,,,,,,,,,,,,,,,,,,,,
-83.31,-79.10,109.86,,,,,,,,,,,,,,,,,,,,,
129.17,-15.82,-79.65,-1.55,617.09,,,,,,,,,,,,,,,,,,,
-92.67,-23.23,77.08,73.79,,,,,,,,,,,,,,,,,,,,
-23.71,138.11,39.08,-38.02,41.43,-97.42,1730.10,-99.36,676.37,43.57,-74.00,47.12,,,,,,,,,,,,
-80.10,-63.19,137.33,108.71,-68.99,497.63,-28.49,4.31,-48.88,180.01,-57.96,-86.90,378.70,,,,,,,,,,,
-88.49,,,,,,,,,,,,,,,,,,,,,,,
320.76,,,,,,,,,,,,,,,,,,,,,,,
-64.95,2168.37,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
135.31,-79.97,-5.21,378.88,,,,,,,,,,,,,,,,,,,,
-57.52,-32.63,-74.68,-50.90,42.40,316.82,-73.60,66.93,-86.57,,,,,,,,,,,,,,,
-97.69,1580.70,118.24,-93.90,86.59,810.14,-97.25,1110.37,,,,,,,,,,,,,,,,
-50.46,-59.30,35.37,-48.29,303.46,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-84.32,66.97,96.42,-79.65,23.06,358.94,,,,,,,,,,,,,,,,,,
-96.08,10.03,,,,,,,,,,,,,,,,,,,,,,
-75.81,,,,,,,,,,,,,,,,,,,,,,,
-59.83,-68.93,96.42,-59.30,-50.77,473.68,,,,,,,,,,,,,,,,,,
-75.86,-67.39,169.30,-70.54,-73.48,404.02,-1.05,-42.59,374.85,-81.57,380.02,-49.56,-12.27,,,,,,,,,,,
32.99,,,,,,,,,,,,,,,,,,,,,,,
-75.21,96.42,112.19,-90.41,392.25,629.71,,,,,,,,,,,,,,,,,,
-59.10,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-95.14,,,,,,,,,,,,,,,,,,,,,,,
46.62,,,,,,,,,,,,,,,,,,,,,,,
-97.75,-5.21,1110.37,,,,,,,,,,,,,,,,,,,,,
-43.27,,,,,,,,,,,,,,,,,,,,,,,
-54.69,-61.53,-88.81,1034.37,-47.09,,,,,,,,,,,,,,,,,,,
-91.92,10.49,-86.43,638.38,45.35,-73.69,527.05,,,,,,,,,,,,,,,,,
-44.03,-59.94,245.48,59.26,-56.75,-76.47,224.89,-82.76,-58.89,216.98,,,,,,,,,,,,,,
-87.87,489.26,-79.65,392.25,14.74,,,,,,,,,,,,,,,,,,,
-97.58,980.30,-37.85,,,,,,,,,,,,,,,,,,,,,
-83.60,4071.74,-86.90,-79.65,-50.77,1707.54,,,,,,,,,,,,,,,,,,
320.76,,,,,,,,,,,,,,,,,,,,,,,
-98.26,-40.97,942.73,,,,,,,,,,,,,,,,,,,,,
201.44,1510.63,,,,,,,,,,,,,,,,,,,,,,
138.69,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-85.31,-79.65,195.35,-84.20,1110.37,,,,,,,,,,,,,,,,,,,
-54.11,,,,,,,,,,,,,,,,,,,,,,,
-81.74,-79.65,96.90,,,,,,,,,,,,,,,,,,,,,
198.03,,,,,,,,,,,,,,,,,,,,,,,
-88.61,10.03,,,,,,,,,,,,,,,,,,,,,,
-95.62,-53.34,1412.96,,,,,,,,,,,,,,,,,,,,,
-95.59,1110.37,,,,,,,,,,,,,,,,,,,,,,
101.69,-81.01,,,,,,,,,,,,,,,,,,,,,,
-55.41,130.31,96.42,-59.93,-52.60,,,,,,,,,,,,,,,,,,,
-0.92,-74.96,355.01,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-90.04,421.36,,,,,,,,,,,,,,,,,,,,,,
-63.89,-58.89,4171.70,,,,,,,,,,,,,,,,,,,,,
430.27,168.05,-93.98,-65.58,-27.86,43.85,3032.94,-83.70,30.69,-93.56,489.26,1166.04,-81.52,-46.49,700.85,-95.99,49.26,,,,,,,
556.54,,,,,,,,,,,,,,,,,,,,,,,
-58.39,-23.23,194.63,-79.65,638.38,114.23,,,,,,,,,,,,,,,,,,
-52.94,-41.46,-41.07,-79.65,638.38,-84.41,758.83,,,,,,,,,,,,,,,,,
320.76,,,,,,,,,,,,,,,,,,,,,,,
-80.03,489.26,-79.65,318.41,34.98,,,,,,,,,,,,,,,,,,,
-98.46,7739.23,,,,,,,,,,,,,,,,,,,,,,
-44.00,,,,,,,,,,,,,,,,,,,,,,,
-35.21,-79.65,-1.55,,,,,,,,,,,,,,,,,,,,,
-95.28,-80.32,421.36,,,,,,,,,,,,,,,,,,,,,
153.58,-64.57,96.42,-79.65,-1.55,,,,,,,,,,,,,,,,,,,
146.30,-76.27,17.85,-79.65,72.29,63.91,,,,,,,,,,,,,,,,,,
-82.80,-61.53,127.50,-55.76,,,,,,,,,,,,,,,,,,,,
-94.35,96.42,-73.48,-40.70,29.39,416.86,-81.94,505.19,,,,,,,,,,,,,,,,
31.33,-49.12,-80.31,89.59,378.88,,,,,,,,,,,,,,,,,,,
-31.67,-21.45,19.71,-76.43,11.93,-83.04,3909.88,-96.77,-69.86,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
320.76,,,,,,,,,,,,,,,,,,,,,,,
-91.88,194.63,-79.65,72.29,-31.48,,,,,,,,,,,,,,,,,,,
-91.40,-41.07,-79.65,188.01,-30.12,-38.73,-50.92,4.51,,,,,,,,,,,,,,,,
-97.41,464.98,114.23,,,,,,,,,,,,,,,,,,,,,
-93.72,212.58,-48.07,89.59,,,,,,,,,,,,,,,,,,,,
-73.71,-79.65,318.41,-88.85,1412.96,,,,,,,,,,,,,,,,,,,
-99.10,-52.60,818.10,-73.14,1971.13,,,,,,,,,,,,,,,,,,,
-97.06,1110.37,,,,,,,,,,,,,,,,,,,,,,
-95.83,-6.70,250.10,72.91,,,,,,,,,,,,,,,,,,,,
-85.37,37.88,-24.35,,,,,,,,,,,,,,,,,,,,,
-88.89,-30.43,489.26,-79.65,293.80,89.14,,,,,,,,,,,,,,,,,,
-19.05,-94.21,505.04,-49.14,-51.74,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-81.86,-71.65,25.43,33.83,,,,,,,,,,,,,,,,,,,,
-9.00,-79.65,195.35,-84.20,1110.37,,,,,,,,,,,,,,,,,,,
72.30,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
44.29,-90.95,47.31,-79.65,293.80,582.54,-88.92,197.16,,,,,,,,,,,,,,,,
-88.65,-62.68,-49.99,1110.37,,,,,,,,,,,,,,,,,,,,
16.95,,,,,,,,,,,,,,,,,,,,,,,
-61.29,-27.86,4122.14,-86.82,-1.79,-19.86,-76.30,219.25,,,,,,,,,,,,,,,,
-91.58,738.61,,,,,,,,,,,,,,,,,,,,,,
-88.96,1037.68,-98.36,,,,,,,,,,,,,,,,,,,,,
489.26,-79.65,1302.92,51.68,-86.73,5.51,,,,,,,,,,,,,,,,,,
273.19,-87.50,,,,,,,,,,,,,,,,,,,,,,
-97.97,158.89,4535.77,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-98.35,6774.64,-98.26,553.08,-84.93,-52.60,146.63,,,,,,,,,,,,,,,,,
-85.85,-80.82,-53.34,1110.37,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
320.76,,,,,,,,,,,,,,,,,,,,,,,
-96.85,109.27,-15.82,-81.01,665.04,-86.93,829.10,,,,,,,,,,,,,,,,,
-35.21,-79.97,-5.21,,,,,,,,,,,,,,,,,,,,,
-35.21,-79.65,-1.55,,,,,,,,,,,,,,,,,,,,,
-71.77,,,,,,,,,,,,,,,,,,,,,,,
-96.66,778.04,-80.88,,,,,,,,,,,,,,,,,,,,,
-43.57,,,,,,,,,,,,,,,,,,,,,,,
81.08,23.11,8.34,33.02,,,,,,,,,,,,,,,,,,,,
-80.13,14.34,47.31,178.49,-92.69,-1.55,473.68,,,,,,,,,,,,,,,,,
-83.41,-15.82,500.33,,,,,,,,,,,,,,,,,,,,,
469.84,-31.59,-89.91,14.72,-9.19,1219.13,-81.87,-54.90,14.19,-35.91,86.74,-26.34,-79.65,1106.02,-75.41,74.61,59.57,,,,,,,
-90.44,288.18,-93.78,1110.37,,,,,,,,,,,,,,,,,,,,
-95.17,-81.34,1110.37,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-89.87,1498.62,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-0.13,126.18,-39.90,-68.40,378.88,,,,,,,,,,,,,,,,,,,
-88.64,2355.23,-95.12,712.21,-94.26,1110.37,,,,,,,,,,,,,,,,,,
-99.65,390.76,,,,,,,,,,,,,,,,,,,,,,
-39.84,-74.96,-24.17,,,,,,,,,,,,,,,,,,,,,
-86.05,-80.56,140.07,33.02,,,,,,,,,,,,,,,,,,,,
-93.43,-38.34,83.40,-79.65,-1.55,199.77,,,,,,,,,,,,,,,,,,
-33.84,-20.75,,,,,,,,,,,,,,,,,,,,,,
-99.36,740.35,-75.14,335.28,-31.06,,,,,,,,,,,,,,,,,,,
-64.30,-95.61,786.58,-87.02,390.76,,,,,,,,,,,,,,,,,,,
30.81,,,,,,,,,,,,,,,,,,,,,,,
-35.21,-79.65,-53.34,,,,,,,,,,,,,,,,,,,,,
138.69,,,,,,,,,,,,,,,,,,,,,,,
-7.96,3112.11,-99.57,504.36,352.88,-93.34,322.09,-76.30,146.63,145.38,111.01,,,,,,,,,,,,,
-87.22,1182.73,-56.61,-65.34,22.10,187.15,-53.96,-46.69,-45.58,268.07,,,,,,,,,,,,,,
-71.47,53.47,345.94,-72.36,44.35,4.65,233.05,-82.05,505.62,-96.70,1425.98,-93.88,1655.89,-89.19,,,,,,,,,,
-92.69,3159.38,,,,,,,,,,,,,,,,,,,,,,
92.59,-64.01,-13.68,-73.59,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
213.74,-79.65,-1.55,,,,,,,,,,,,,,,,,,,,,
-99.38,13.75,1180.06,-92.64,860.36,256.92,-1.09,-50.11,,,,,,,,,,,,,,,,
1442.40,-84.81,-95.83,739.43,,,,,,,,,,,,,,,,,,,,
-91.51,404.32,-36.70,,,,,,,,,,,,,,,,,,,,,
-89.79,30.95,-17.36,106.82,,,,,,,,,,,,,,,,,,,,
22.72,-75.46,1910.33,-57.20,-10.72,-51.16,503.01,-67.50,-63.30,-58.97,529.57,,,,,,,,,,,,,
-99.12,123.75,203.38,-1.09,,,,,,,,,,,,,,,,,,,,
-58.25,,,,,,,,,,,,,,,,,,,,,,,
372.37,-67.69,-79.65,-1.55,79.86,,,,,,,,,,,,,,,,,,,
20548.88,,,,,,,,,,,,,,,,,,,,,,,
124.76,,,,,,,,,,,,,,,,,,,,,,,
-90.21,47.31,-19.86,-76.30,219.25,,,,,,,,,,,,,,,,,,,
1.89,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
-94.52,438.59,47.31,-79.65,638.38,-61.76,-58.20,,,,,,,,,,,,,,,,,
3.58,-98.08,820.18,28.67,,,,,,,,,,,,,,,,,,,,
-62.42,194.63,112.19,-90.41,96.90,418.83,,,,,,,,,,,,,,,,,,
